laptops_href,productname,price,detail_product,photo_url,rating
https://www.daraz.pk/products/c720-4gb-ssd-128gb-10-i368219968-s1825838969.html?search=1,Acer C720 ChromeBook Laptop - 4GB RAM / 128GB SSD Storage - Windows 10 Installed - Long Battery Life,"Rs. 19,300","Intel Celeron 2955U 1.4 GHz (2 MB Cache)4GB DDR3L SDRAM128 GB Solid-State Drive11.6-Inch Screen, Intel HD Graphics, HDMI output4 to 6 Hour Battery Backup Approximately Depending on UsageBest for Online Classes Zoom App can be easily installed High Defination Web Cam for Video Conferencing Built-in dual band Wi-Fi 802.11 a/b/g/nLong Lasting Battery Good Condtion HDMI Support USB 3.0 With branded Charger and Power Cable Light Weight and Easy to Carry - Best for People on the Move Condition : Imported stock - Good Condition (Not Box Pack - Minor Used item) Specifications of Acer C720 ChromeBook Laptop - 4GB RAM / 128GB SSD Storage - Windows 10 Installed - Long Battery Life Brand  Acer SKU  368219968_PK-1825838969What’s in the box1x charger, 1x power cable, 1x Acer c720 chromebook",https://static-01.daraz.pk/p/efe23536cb4d52c2648a542464a11566.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/daraz-like-new-laptops-lenovo-chromebook-100e-intel-celeron-4gb-ram-16gb-chrome-os-free-laptop-bag-i407840298-s1956654622.html?search=1,Daraz Like New Laptops - Lenovo Chromebook 100E  Intel Celeron 4GB RAM 16GB Chrome OS (FREE LAPTOP BAG),"Rs. 15,999","6 Months Warranty (T&C apply)Warranty Center is in KarachiDaraz Like New products are in Good Condition. They look and feel like new.Very minimal to no scratches (but no discolouration)Fully functionalProduct will be in Daraz Like New Original PackagingPower meets portability with the Lenovo 100e Chromebook featuring an 11.6"" screen. With the powerful Intel Celeron processor, nothing will slow down this Chromebook. Versatile and rugged, this durable laptop is perfect for the modern classroom.11.6"" LED backlight HD display, Intel graphicsIntel Celeron 1.6GHz dual core processor, 4GB memory, 16GB SSD802.11ac WiFi, Bluetooth 4.1 wireless technology, 2 USB 3.0 ports, Stereo speakers, HD webcam with microphone, 1 HDMI, audio jack and memory card readerChrome operating system by Google, Black finish with black interiorFeaturesWorks almost as hard as a teacher doesWith its 2.4 GHz Intel® Celeron® dual-core processor, the 100e seamlessly runs the Chrome OS™ operating system and apps from the Chrome Web Store and the Google Play Store. Choose from thousands of education apps on the Chrome Web Store, including TinkerCAD, Geogebra, LucidChart, and others. And Google Play Store offers students’ favorite educational apps such as Khan Academy, Kahoot!, School Loop, and more. Students can easily multitask, with various windows open for apps and the browser at the same time. And the processor simultaneously supports high-definition video and demanding applications—all without compromising performance.Tested classroom-toughTeachers who say the classroom feels like a battleground, take heart – this classroom tool has military-grade durability. Built tough with rubber bumpers, reinforced ports and hinges, and a keyboard that can face whatever its users can dish out (see below), the 100e is compliant with MIL-STD-810G testing for all manner of shock and awe. It’s also drop-resistant up to 29.5 inches (75cm) – roughly the height of a school desk.Keyboard withstands all hands – even the spilling kind The full-sized keyboard includes a sealed touchpad and resists spills of up to 1.39 cups (330 ml). And its mechanically anchored keys stay put – no excuses for not doing the latest assignment!Collaborate from across the room or across the worldThe front-facing 720p HD camera makes it possible to capture multimedia creative projects from anywhere, in crystal-clear definition. Whether videoconferencing or talking to a classmate on Google Hangouts™, students will be seen clearly and completely, bringing students together to make learning a collaborative process.Homework never looked this goodStudents will spend a lot of time looking at the 11.6-inch HD screen; its antiglare technology reduces eye strain and allows them to look at it even longer. Good news and bad news, students – you can spend more time on your homework!Leave the charger at homeWith up to 10 hours of battery life, the 100e lasts an entire school day and more. Students can work a full day, bring it home, plug it in, and let it recharge overnight for the next day’s classes.Keeps students connectedWhether you need to connect to the internet or a peripheral device, the 100e will make it happen. It’s equipped with two USB-C ports, for powerful and fast connectivity to peripherals. USB-C connectors are smaller and reversible, making for quick connections without first having to check a connector’s orientation. They also can charge your Chromebook or your peripherals, providing power in addition to connectivity. The 100e also has two USB 3.0 ports, 2 x 2 AC WiFi, Bluetooth® 4.2, and a Micro SD card reader, so it can connect to just about anything a student needs.Share and sync with G Suite for EducationA suite of free productivity tools available on the 100e, G Suite for Education allows students and teachers to create and share with Google Docs, Sheets, and Slides. Students and teachers can interact seamlessly and securely, staying synced across devices. Experience ultimate productivity: communicate your way, connecting via email, chat, or videoconference; collaborate anywhere, co-editing files in real time; and manage all of your tasks, building to-do lists, scheduling tests, and creating homework reminders. Bring cohesion to your online classroom.Chromebook fleet management a breeze with Chrome Education license School IT administrators, never fear! Chrome Education license offers more than 200 policies to fit your needs for managing your fleet of Chromebooks. You can update 100 or 100,000 devices without ever touching one of them. Create a personalized experience for users on each device. Choose auto-updates to get the latest security fixes, or manual updates for more control. Configure which applications and extensions teachers and students receive, and manage different plugins. You can even deploy a private web store with custom and curated apps, manage compatibility of older apps, and more.
Specifications of Daraz Like New Laptops - Lenovo Chromebook 100E  Intel Celeron 4GB RAM 16GB Chrome OS (FREE LAPTOP BAG) Brand  Lenovo SKU  407840298_PK-1956654622 Generation  Others Number Cpus  2 Memory Type  16 GB RAM Graphics Memory  2GB Storage Speed  16 GB ROM Model  LENOVO CHROMEBOOK 100e System Memory  4GB Express delivery  Karachi Warranty Policy EN  6 Months Software & Service + 45 Days Battery WarrantyWhat’s in the boxLAPTOP AND WARRANTY CARD",https://static-01.daraz.pk/p/be507dee7c87d9ed32177cece0ab22ec.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/hptoshibalenovoi3-2nd-generation-mix-brands-laptop-4gb-ram-320gb-hard-disk-fresh-condition-i363475484-s1983347938.html?search=1,Hp/Toshiba/Lenovo/i3 2nd Generation Mix brands Laptop  4GB RAM / 320GB HARD DISK/ FRESH CONDITION,"Rs. 23,000","Core i3 2nd  GenerationLcd 14.1? To 17 inches Ram 4GB DDR3 320GB SATA Hard Drive DVD RWHD WebcamWifiHDMI, VGA, SD Card Reader2 hrs battery backupCore i3 2nd  GenerationLcd 14.1? To 17 inches Ram 4GB DDR3 320GB SATA Hard Drive DVD RWHD WebcamWifiHDMI, VGA, SD Card Reader2 hrs battery backupSpecifications of Hp/Toshiba/Lenovo/i3 2nd Generation Mix brands Laptop  4GB RAM / 320GB HARD DISK/ FRESH CONDITION Brand  No Brand SKU  363475484_PK-1983347938 Graphics Memory  HDWhat’s in the boxHp/Toshiba/Lenovo/i3 2nd Generation Mix brands Laptop  4GB RAM / 320GB HARD DISK/ FRESH CONDITION",https://static-01.daraz.pk/p/835117a58dae2e0c13a7ba1b09e09131.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/dell-latitude-e7470-core-i7-6th-generation-16gb-ddr4-ram-256gb-ssd-14inch-screen-free-laptop-bag-i370346316-s1833090195.html?search=1,Dell Latitude E7470 - Core i7 6th Generation - 16GB DDR4 RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG,"Rs. 59,999","CPUIntel Core i7 (6th Gen) 6600U / 2.6 GHzMax Turbo Speed3.4 GHzNumber of CoresDual-CoreCache4 MB64-bit ComputingYesFeaturesIntel Rapid Storage Technology, Intel Turbo Boost Technology 2.0Installed Size4 MBMemory Speed2133 MHzConfiguration Features1 x 8 GBTechnologyDDR4 SDRAMInstalled Size 16 GBInterfaceSerial ATAMax Supported Size32 GBTechnologyDDR4 SDRAMSpeed2133 MHzForm FactorSO-DIMM 260-pinSlots Qty2Empty Slots1LCD Backlight TechnologyWLED backlightResolution1920 x 1080 (Full HD)Widescreen DisplayYesMonitor Featuresanti-glareTypeLEDDiagonal Size (metric)35.5 cmDisplay Resolution AbbreviationFull HDGraphics ProcessorIntel HD Graphics 520SoundMicrophoneTypeSSDSSD Form FactorM.2Capacity256 GBHard Drive FeaturesClass 20Typekeyboard, touchpadLocalization & LayoutEnglishWireless Protocol802.11a/b/g/n/ac, Bluetooth 4.2Wireless ControllerIntel Dual Band Wireless-AC 8265Wired ProtocolGigabit EthernetGenerationWWANControllerM.2 CardDrive Typeno optical driveTypenoneCPU TypeCore i7Processor Numberi7-6600UGeneration6ManufacturerIntelClock Speed2.6 GHzTypecard readerSupported Flash MemorySD Memory CardCapacity60 WhCells4-cellTechnologylithium polymerInputAC 120/230 V (50/60 Hz)Output65 WattInterfacesHeadphone/microphone combo jack2 x USB 3.0USB 3.0 (PowerShare)LANHDMIThunderbolt 3Memory Card ReaderYes (SD Card)BrandDellProduct LineDell LatitudeModel7470Packaged Quantity1Case Materialmagnesium alloySecurityTrusted Platform Module (TPM) Security Chip, smart card reader, contactless smart card readerFeaturesExpressCharge, USB PowerShare technologyCompliant StandardsFIPS, FIPS 201Included Accessoriespower adapterTheft/Intrusion Protectionsecurity lock slot (cable lock sold separately)Security Slot TypeNoble Wedge security slotData Link ProtocolBluetooth 4.2, Ethernet, Fast Ethernet, Gigabit Ethernet, IEEE 802.11a, IEEE 802.11ac, IEEE 802.11b, IEEE 802.11g, IEEE 802.11nWireless NICIntel Dual Band Wireless-AC 8265Diagonal Size14 inImage Brightness300 cd/m2Platform TechnologyIntel vPro TechnologyNotebook TypeUltrabookPlatformWindowsHard Drive Capacity256 GBEmbedded SecurityTrusted Platform Module (TPM) Security ChipSecurity DevicesSmartCard reader, contactless SmartCard ReaderWidth13 inDepth8.7 inHeight0.7 inWeight3 lbsOS Provided: TypeMicrosoft Windows 10 Professional 64-bit ( Activated )TypeMicrosoft OfficeGraphics ProcessorIntel HD Graphics 520Graphics Processor SeriesIntel HD GraphicsBacklightYesUSB-C Ports Qty1ComCPUIntel Core i7 (6th Gen) 6600U / 2.6 GHzMax Turbo Speed3.4 GHzNumber of CoresDual-CoreCache4 MB64-bit ComputingYesFeaturesIntel Rapid Storage Technology, Intel Turbo Boost Technology 2.0Installed Size4 MBMemory Speed2133 MHzConfiguration Features1 x 8 GBTechnologyDDR4 SDRAMInstalled Size 16 GBInterfaceSerial ATAMax Supported Size32 GBTechnologyDDR4 SDRAMSpeed2133 MHzForm FactorSO-DIMM 260-pinSlots Qty2Empty Slots1LCD Backlight TechnologyWLED backlightResolution1920 x 1080 (Full HD)Widescreen DisplayYesMonitor Featuresanti-glareTypeLEDDiagonal Size (metric)35.5 cmDisplay Resolution AbbreviationFull HDGraphics ProcessorIntel HD Graphics 520SoundMicrophoneTypeSSDSSD Form FactorM.2Capacity256 GBHard Drive FeaturesClass 20Typekeyboard, touchpadLocalization & LayoutEnglishWireless Protocol802.11a/b/g/n/ac, Bluetooth 4.2Wireless ControllerIntel Dual Band Wireless-AC 8265Wired ProtocolGigabit EthernetGenerationWWANControllerM.2 CardDrive Typeno optical driveTypenoneCPU TypeCore i7Processor Numberi7-6600UGeneration6ManufacturerIntelClock Speed2.6 GHzTypecard readerSupported Flash MemorySD Memory CardCapacity60 WhCells4-cellTechnologylithium polymerInputAC 120/230 V (50/60 Hz)Output65 WattInterfacesHeadphone/microphone combo jack2 x USB 3.0USB 3.0 (PowerShare)LANHDMIThunderbolt 3Memory Card ReaderYes (SD Card)BrandDellProduct LineDell LatitudeModel7470Packaged Quantity1Case Materialmagnesium alloySecurityTrusted Platform Module (TPM) Security Chip, smart card reader, contactless smart card readerFeaturesExpressCharge, USB PowerShare technologyCompliant StandardsFIPS, FIPS 201Included Accessoriespower adapterTheft/Intrusion Protectionsecurity lock slot (cable lock sold separately)Security Slot TypeNoble Wedge security slotData Link ProtocolBluetooth 4.2, Ethernet, Fast Ethernet, Gigabit Ethernet, IEEE 802.11a, IEEE 802.11ac, IEEE 802.11b, IEEE 802.11g, IEEE 802.11nWireless NICIntel Dual Band Wireless-AC 8265Diagonal Size14 inImage Brightness300 cd/m2Platform TechnologyIntel vPro TechnologyNotebook TypeUltrabookPlatformWindowsHard Drive Capacity256 GBEmbedded SecurityTrusted Platform Module (TPM) Security ChipSecurity DevicesSmartCard reader, contactless SmartCard ReaderWidth13 inDepth8.7 inHeight0.7 inWeight3 lbsOS Provided: TypeMicrosoft Windows 10 Professional 64-bit ( Activated )TypeMicrosoft OfficeGraphics ProcessorIntel HD Graphics 520Graphics Processor SeriesIntel HD GraphicsBacklightYesUSB-C Ports Qty1ComSpecifications of Dell Latitude E7470 - Core i7 6th Generation - 16GB DDR4 RAM - 256GB SSD - 14inch Screen - FREE LAPTOP BAG Brand  Dell SKU  370346316_PK-1833090195 Display Size  Below 32 Inches Memory Type  SSD Graphics Memory  2gb intel shared Storage Speed  GOOD Battery Type  LITHIUM No. of Battery Cells  6 CELL Backlit Keyboard  YES No. of USB 2.0 Ports  1 No. of USB 3.0 Ports  1 Input Output ports  USB 2.0 No. of USB 3.1 Ports  1 AC Adapter  Yes No. of HDMI Ports  1 No. of VGA Ports  1 Graphic Card  Intel Card Reader  2-in-1 Dimensions  181.4 mm (7.14 inches)	194.9 mm (7.67 inches) Processor  Intel Core i7 Hard Disk (GB)  256gb SSD CPU Speed (GHz)  2-3GHz Operating System  Windows Screen Resolution  HDWhat’s in the box1x1 laptop 1x1 charger 1x1 bag 1x1 box",https://static-01.daraz.pk/p/2670da17d6592d899c7ee46d866e23ab.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/core-2-due-mixed-laptop-4gb-ram-320-gb-hard-drive-with-charger-i320493918-s1978322290.html?search=1,"Core 2 Due Mixed laptop ,4Gb ram 320 GB Hard drive With Charger","Rs. 18,000","Connectivity: HDMI Processor:Intel Core 2 DuoScreen Size: 14.1 to 17.0 inRAM Size: 4 GBColor: Pink Red Bleu BlackProcessor Speed: 2.00GHzBrand:Mix Dell Hp Toshiba LenovoSeries: Mixed SeriesType: Notebook/LaptopOperating System:Not IncludedHard Drive Capacity: 320 GBStorage Type: HDD (Hard Disk Drive)Connectivity: HDMI Processor:Intel Core 2 DuoScreen Size: 14.1 to 17.0 inRAM Size: 4 GBColor: Pink Red Bleu BlackProcessor Speed: 2.00GHzBrand:Mix Dell Hp Toshiba LenovoSeries: Mixed SeriesType: Notebook/LaptopOperating System:Not IncludedHard Drive Capacity: 320 GBStorage Type: HDD (Hard Disk Drive)Specifications of Core 2 Due Mixed laptop ,4Gb ram 320 GB Hard drive With Charger Brand  No Brand SKU  320493918_PK-1978322290 Graphics Memory  hdWhat’s in the boxCore 2 Due Mixed laptop ,4Gb ram 250 GB Hard drive With Charger",https://static-01.daraz.pk/p/bd0bec5ca9b3ee90026c2eec4f177e14.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/daraz-like-new-laptops-hp-elitebook-840-g3-core-i5-6th-generation-8-gb-ram-128gb-ssd-500gb-hdd-14inch-screen-free-laptop-bag-windows-10-registered-i365602909-s1817894808.html?search=1,Daraz Like New Laptops - HP EliteBook 840 G3 - Core i5 6th Generation - 8 GB RAM - 128GB SSD 500GB HDD- 14inch Screen - FREE LAPTOP BAG (WINDOWS 10 REGISTERED),"Rs. 54,999","Brand : HPModel : EliteBook 840 G3Processor : Intel Core i5-6300UGeneration : 5thFrequency GHz : 2.3 GHz (max turbo frequency 2.9-GHz), 3 MB L3 Cache, 15WHard Drive : 500GBSSD 128GBRAM : 8GBBattery Timing : 3-4 HoursCondition : 10 by 10Touchpad : YESCamera : 4MPWiFi + BluetoothChipset : integrated with processorAudio Speakers : HD Audio with DTS Studio Sound , 2 Integrated stereo speakers , Integrated dual-microphone array; located in the display , Function keys for microphone mute, volume up, volume down , Stereo headphone/line out , Stereo microphone/line in.Graphics : Integrated Intel HD* Graphics 620 , Screen Size : 14.0"" diagonal LED-backlit HD+ anti-glare SVA flat (1600 x 900) with camera.WARRANTY : 6 monthCHARGER INCLUDE6 Months Warranty (T&C apply)Daraz Like New products are in Good Condition. They feel like new.Fully functional with all features working, with minimal scratches, minor usage but no damage.A preinstalled operating systemProduct will be in Daraz Like New Original PackagingWarranty is void in the event of improper use, negligence and forceful damage by the customer.Warranty means repair or replacement warranty.Any issues related to windows/ Operating systems and drivers must be claimed through warranty.Proof of Purchase must be require for warranty claim.Warranty does not cover burned, broken deformed, water damage, sound distortion.No display / screen, touch, keyboard & buttons warranty.Warranty will be void if security sticker / seals are removed.Battery Backup: 1.5 hours (90 minutes) battery backupCharger may not be original but compatibleSpecifications of Daraz Like New Laptops - HP EliteBook 840 G3 - Core i5 6th Generation - 8 GB RAM - 128GB SSD 500GB HDD- 14inch Screen - FREE LAPTOP BAG (WINDOWS 10 REGISTERED) Brand  HP SKU  365602909_PK-1817894808 Generation  6th Memory Type  8 GB RAM Graphics Memory  2gb Storage Speed  128 GB ROM Warranty Policy EN  6 Months Software & Service + 45 Days Battery WarrantyWhat’s in the boxLaptop, Charger & Warranty Card",https://static-01.daraz.pk/p/6e1c18b1f72bd676de8fd4a9f97b2898.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/daraz-like-new-laptops-acer-chromebook-c731-4gb-ddr3-ram-16gb-ssd-drive-116-led-display-touch-screen-i416473671-s1977701549.html?search=1,"Daraz Like New Laptops - Acer Chromebook C731 ,4GB DDR3 Ram, 16GB SSD Drive, 11.6"" Led Display, Touch Screen","Rs. 14,999","6 Months Warranty (T&C apply)Warranty Center Location: KarachiDaraz Like New products are in Good Condition. They feel like new.Fully functional with all features working, with minimal scratches, minor usage but no damage.A preinstalled operating systemProduct will be in Daraz Like New Original PackagingWarranty is void in the event of improper use, negligence and forceful damage by the customer.Warranty means repair or replacement warranty.Any issues related to windows/ Operating systems and drivers must be claimed through warranty.Proof of Purchase must be require for warranty claim.Warranty does not cover burned, broken deformed, water damage, sound distortion.No display / screen, Keyboard & buttons warranty.Warranty will be void if security sticker seals are removed.Charger may not be original but compatible.Acer Chromebook C731 Laptop SpecificationsTouch ScreenDisplay : 11.6 InchProcessor : Intel Celeron N3060 Dual-core 1.60 GHzBattery : Upto 13 HoursRam : 4GB DDR3 1600 MHZStorage : 16GB StorageBluetoothAcer Fine-tip keyboard And touchPadOperating System : Google Chrome 3 Cell Li-Po Battery ( 8-9 ) Hours Battery TimingSD Card Slot Expendable memoryAudio and microphone JackBuilt-in Microphone Webcam Builtin2x USB Port1x HDMI PortHD Audio SpeakerConnection : WIFIColor : Grey Type : NetbookWith ChargerBEST for Online Classes , Browsing , using android apps , watching movies , and Long battery hour Use

Specifications of Daraz Like New Laptops - Acer Chromebook C731 ,4GB DDR3 Ram, 16GB SSD Drive, 11.6"" Led Display, Touch Screen Brand  Acer SKU  416473671_PK-1977701549 Generation  Not Specified Memory Type  4 GB RAM Storage Speed  16 GB ROM Graphics Memory  Intel Warranty Policy EN  6 Months Software & Service + 45 Days Battery WarrantyWhat’s in the boxLaptop, Charger & Warranty Card",https://static-01.daraz.pk/p/1dafaffa514ec1c19686c5f8b7addc80.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/i5-1st-generation-mix-brand-laptop-4gb-ram-500gb-hard-disk-fresh-condition-i365664474-s1818345482.html?search=1,i5 1st Generation mix Brand Laptop 4GB Ram 500GB Hard Disk Fresh Condition,"Rs. 23,500",Model : Mix Brand DE.LL HP TOSHIBA LENOVOProcessor : Intel Core i5Generation : 1stRAM : 4GBHard Drive HDD : 500GBBattery Timing : 1.5 Hours+Condition of the laptop is8/10Branded Adapter Charger is also included with the Box.Wifi : YESColor : BLACKTouchpad : YESWebcam : YES (3MP)USB PORTS : 4HDMI PORT : 1VGA PORT : 1Screen Size : 14  to 17 inches.Screen Resolution : 1360 x 780WARRANTY : 7 DAYSModel : Mix Brand DE.LL HP TOSHIBA LENOVOProcessor : Intel Core i5Generation : 1stRAM : 4GBHard Drive HDD : 500GBBattery Timing : 1.5 Hours+Condition of the laptop is8/10     Branded Adapter Charger is also included with the Box.Wifi : YESColor : BLACKTouchpad : YESWebcam : YES (3MP)USB PORTS : 4HDMI PORT : 1VGA PORT : 1Screen Size : 14  to 17 inches.Screen Resolution : 1360 x 780WARRANTY : 7 DAYSSpecifications of i5 1st Generation mix Brand Laptop 4GB Ram 500GB Hard Disk Fresh Condition Brand  No Brand SKU  365664474_PK-1818345482 Display Size  14 to 15 Backlit Keyboard  No No. of USB 2.0 Ports  3 No. of USB 3.0 Ports  NULL Input Output ports  VGA No. of USB 3.1 Ports  NULL AC Adapter  Yes No. of HDMI Ports  1 No. of VGA Ports  1 Graphic Card  Intel Card Reader  2-in-1 Processor  Intel Core i5 Hard Disk (GB)  500 CPU Speed (GHz)  2.30GHz Operating System  WindowsWhat’s in the boxi5 1st Generation mix Brand Laptop 4GB Ram 500GB Hard Disk Fresh Condition,https://static-01.daraz.pk/p/c139b710c23cea6660325c058c43fcbc.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/apple-macbook-air-13-inch-2017-core-i5-turbo-boost-up-to-29ghz-ram-8gb-lpddr3-1600mhz-256gb-pcie-based-ssd-macos-installed-silver-i426530017-s2027390394.html?search=1,"Apple MacBook Air (13-inch, 2017) - Core i5 (Turbo Boost up to 2.9GHz) - RAM 8GB LPDDR3 1600Mhz - 256GB PCIe-based SSD - MacOS Installed - Silver","Rs. 98,500","Apple MacBook Air (13-inch, 2017)Core i5 1.8Ghz Turbo boost Upto 2.9Ghz8GB LPDDR3 RAM256GB SSD13.3 Inches DisplayIntel Integrated GraphicsBluetoothWi-Fi3.0 2USB ports1 Thunderbolt PortHeadphone jackMacOS Pre-InstalledBefore Placing Order, please Keep in Mind These Products Are Imported as Used Item
ModelMacBook Air 2017ProcessorCore i5Processor SpeedCore i5 1.8GHz Turbo boost Upto 2.9GHzProcessor Cache3 MB L3Ram8GBRam TypeLPDDR3Flash Storage256GBOptical DriveNoScreen Size13.3 inchScreen Resolution1440 x 900Graphics CardIntel HD Graphics 6000Graphics Card MemorySystem SharedBacklit KeyboardYesBluetoothYesLanNoWi-FiYesThunderbolt1 PortsWebcamYesUSB 3.02 Ports


Specifications of Apple MacBook Air (13-inch, 2017) - Core i5 (Turbo Boost up to 2.9GHz) - RAM 8GB LPDDR3 1600Mhz - 256GB PCIe-based SSD - MacOS Installed - Silver Brand  A&A Technologies SKU  426530017_PK-2027390394 CPU Cores  Dual Core CPU Manufacturer  Intel Core i5 Camera Front (Megapixels)  2-3MP Memory Type  LPDDR3 Graphics Memory  NA Storage Speed  PCIe Base SSD Battery Type  Lithium-Polymer Software Offerings  Mac OS Touch Pad  No Input Output ports  USB 3.0 System Memory  8GB Graphic Card  n/a Battery Life  1-5 Hour Dimensions  32.5 x 22.7 x 0.3 Storage Capacity New  250GB Graphics memory  n/a Hard Disk (GB)  256GB CPU Speed (GHz)  1.8 Wireless Connectivity  WIFI + Bluetooth Operating System  Mac OS condition  Refurbish Processor Type  Intel Core i5 Resolution  1440 x 900 Warranty Policy EN  Burn & Damage No WarrantyWhat’s in the box1 x Laptop + 1 x Charger",https://static-01.daraz.pk/p/f3440f19efc8e71f25483f1101bff415.jpg_750x750.jpg_.webp,
https://www.daraz.pk/products/hp-core-i5-5th-generation-touch-screen-8gb-ram-128gb-ssd-hard-drive-ultra-hd-touch-display-360-degree-revolve-4hours-battery-backup-i332919236-s1726819812.html?search=1,"Hp Core i5-5th Generation | TOUCH SCREEN | 8GB RAM , 128GB SSD Hard Drive | Ultra HD TOUCH DISPLAY 360 degree revolve | 4Hours+ Battery Backup","Rs. 80,000","Model :  Hp Revolve 810 G2Processor :  Intel Core i5Generation :  5thRam :  8GBSSD Hard Drive :  128GBTouch Screen :  YesBackLit Keyboard :  YesTouchPad :  YesProcessor Speed :  Intel Core i5-5300U Up to 2.9 GHz with Intel Turbo Boost Technology, 3 MB cache, 2 coresBattery Backup :  4Hours+Graphic Card :  Intel HDGraphic Card Details :  Intel HD 5500Screen Size :  11.6 inches HD TouchWebCam :  Integrated 720p HD* webcamSpeakers/Audio :  DTS Studio Sound Charger is also included with the laptopLaptop is in 10 by 10 A++ ConditionTOUCH SCREEN 360 DEGREE REVOLVE LAPTOP.WARRANTY : 7 DAYSModel :  Hp Revolve 810 G2Processor :  Intel Core i5Generation :  5thRam :  8GBSSD Hard Drive :  128GBTouch Screen :  YesBackLit Keyboard :  YesTouchPad :  YesProcessor Speed :  Intel Core i5-5300U Up to 2.9 GHz with Intel Turbo Boost Technology, 3 MB cache, 2 coresBattery Backup :  4Hours+Graphic Card :  Intel HDGraphic Card Details :  Intel HD 5500Screen Size :  11.6 inches HD TouchWebCam :  Integrated 720p HD* webcamSpeakers/Audio :  DTS Studio Sound Charger is also included with the laptopLaptop is in 10 by 10 A++ ConditionTOUCH SCREEN 360 DEGREE REVOLVE LAPTOP.WARRANTY : 7 DAYSSpecifications of Hp Core i5-5th Generation | TOUCH SCREEN | 8GB RAM , 128GB SSD Hard Drive | Ultra HD TOUCH DISPLAY 360 degree revolve | 4Hours+ Battery Backup Brand  HP SKU  332919236_PK-1726819812 Display Size  Below 32 Inches CPU Manufacturer  Intel Core i5 Camera Front (Megapixels)  3-4 MP Memory Type  8GB Graphics Memory  Intel HD 5500 Storage Speed  128GB SSD M1 HARD DRIVE Battery Type  4Hours+ No. of Battery Cells  4Hours+ Backlit Keyboard  YES No. of USB 2.0 Ports  NULL No. of USB 3.0 Ports  1 Touch Pad  Yes Input Output ports  USB 3.0 No. of USB 3.1 Ports  1 AC Adapter  No No. of HDMI Ports  1 No. of VGA Ports  NULL Express delivery  Multan Graphic Card  Intel Card Reader  2-in-1 system_memory_new  8GB Battery Life  1-5 Hour Dimensions  285 x 212 x 22.2 mm (11.22 x 8.35 x 0.87 in storage_capacity_new  128GB Processor  Intel Core i5 Hard Disk (GB)  128GB CPU Speed (GHz)  2-3GHz Wireless Connectivity  WIFI + Bluetooth Operating System  Windows 10 condition  New Processor Type  Intel Core i5 Screen Resolution  1366 x 768What’s in the boxLaptop & Charger",https://static-01.daraz.pk/p/182d710e7494070a75774dec55a42eef.jpg_750x750.jpg_.webp,
